OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2021-060Z","ONEWEB-0272","48990","UK","107.67","87.94","1124","1114","LARGE","0","2021-07-01",""
"2021-060Y","ONEWEB-0271","48989","UK","107.72","87.92","1127","1115","LARGE","0","2021-07-01",""
"2021-060X","ONEWEB-0270","48988","UK","107.42","87.96","1115","1100","LARGE","0","2021-07-01",""
"2021-060W","ONEWEB-0269","48987","UK","107.65","87.95","1123","1113","LARGE","0","2021-07-01",""
"2021-060V","ONEWEB-0268","48986","UK","104.17","87.89","961","950","LARGE","0","2021-07-01",""
"2021-060U","ONEWEB-0267","48985","UK","107.86","87.95","1132","1123","LARGE","0","2021-07-01",""
"2021-060T","ONEWEB-0266","48984","UK","107.81","87.94","1134","1116","LARGE","0","2021-07-01",""
"2021-060S","ONEWEB-0265","48983","UK","93.41","87.40","444","438","LARGE","0","2021-07-01",""
"2021-060R","ONEWEB-0264","48982","UK","107.41","87.92","1115","1099","LARGE","0","2021-07-01",""
"2021-060Q","ONEWEB-0263","48981","UK","107.93","87.95","1138","1124","LARGE","0","2021-07-01",""
"2021-060P","ONEWEB-0262","48980","UK","107.67","87.94","1126","1112","LARGE","0","2021-07-01",""
"2021-060N","ONEWEB-0261","48979","UK","107.73","87.94","1130","1113","LARGE","0","2021-07-01",""
"2021-060M","ONEWEB-0260","48978","UK","107.88","87.95","1133","1124","LARGE","0","2021-07-01",""
"2021-060L","ONEWEB-0259","48977","UK","108.00","87.95","1142","1126","LARGE","0","2021-07-01",""
"2021-060K","ONEWEB-0258","48976","UK","108.06","87.96","1142","1132","LARGE","0","2021-07-01",""
"2021-060J","ONEWEB-0257","48975","UK","108.27","87.97","1152","1142","LARGE","0","2021-07-01",""
"2021-060H","ONEWEB-0256","48974","UK","107.92","87.95","1140","1121","LARGE","0","2021-07-01",""
"2021-060G","ONEWEB-0255","48973","UK","107.83","87.95","1131","1122","LARGE","0","2021-07-01",""
"2021-060F","ONEWEB-0254","48972","UK","108.06","87.96","1144","1129","LARGE","0","2021-07-01",""
"2021-060E","ONEWEB-0253","48971","UK","108.21","87.97","1149","1139","LARGE","0","2021-07-01",""
"2021-060D","ONEWEB-0252","48970","UK","107.81","87.95","1133","1118","LARGE","0","2021-07-01",""
"2021-060C","ONEWEB-0251","48969","UK","93.93","87.42","472","461","LARGE","0","2021-07-01",""
"2021-060B","ONEWEB-0250","48968","UK","108.05","87.96","1142","1131","LARGE","0","2021-07-01",""
"2021-060A","ONEWEB-0249","48967","UK","108.00","87.95","1141","1128","LARGE","0","2021-07-01",""
"2021-059CR","NEPT-1","48966","SPN","95.16","97.51","531","521","SMALL","0","2021-06-30",""
"2021-059CQ","W-CUBE","48965","FIN","95.23","97.52","538","521","SMALL","0","2021-06-30",""
"2021-059CP","SPARTAN","48964","BGR","95.15","97.52","530","521","SMALL","0","2021-06-30",""
"2021-059CN","NAPA-2","48963","THAI","95.23","97.52","538","521","SMALL","0","2021-06-30",""
"2021-059CM","OBJECT CM","48962","TBD","95.15","97.52","531","521","SMALL","0","2021-06-30",""
"2021-059CL","ASTROCAST-0202","48961","SWTZ","95.08","97.52","532","513","SMALL","0","2021-06-30",""
"2021-059CK","ASTROCAST-0205","48960","SWTZ","95.09","97.52","532","513","SMALL","0","2021-06-30",""
"2021-059CJ","LEMUR 2 CARLSANTAMARI","48959","US","95.09","97.52","534","512","SMALL","0","2021-06-30",""
"2021-059CH","SHERPA-FX2/TAGSAT-2","48958","US","95.11","97.52","535","513","MEDIUM","0","2021-06-30",""
"2021-059CG","HAWK-3A","48957","US","95.12","97.52","535","513","MEDIUM","0","2021-06-30",""
"2021-059CF","DEMO9(AURORA)","48956","US","95.11","97.52","535","513","MEDIUM","0","2021-06-30",""
"2021-059CE","ASTROCAST-0203","48955","SWTZ","95.12","97.52","534","514","SMALL","0","2021-06-30",""
"2021-059CD","ASTROCAST-0201","48954","SWTZ","95.12","97.52","532","516","SMALL","0","2021-06-30",""
"2021-059CC","ARTHUR-1","48953","BEL","95.09","97.52","532","514","MEDIUM","0","2021-06-30",""
"2021-059CB","ASTROCAST-0204","48952","SWTZ","95.10","97.52","534","513","SMALL","0","2021-06-30",""
"2021-059CA","DEMO8(TENZING)","48951","US","95.12","97.52","535","514","MEDIUM","0","2021-06-30",""
"2021-059BZ","KSF1-D","48950","LUXE","95.09","97.52","533","513","MEDIUM","0","2021-06-30",""
"2021-059BY","SPACEBEE-98","48949","US","95.07","97.52","533","511","SMALL","0","2021-06-30",""
"2021-059BX","HAWK-3C","48948","US","95.12","97.53","535","513","MEDIUM","0","2021-06-30",""
"2021-059BW","SPACEBEE-90","48947","US","95.06","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BV","SPACEBEE-99","48946","US","95.07","97.52","533","511","SMALL","0","2021-06-30",""
"2021-059BU","SPACEBEE-95","48945","US","95.07","97.52","533","511","SMALL","0","2021-06-30",""
"2021-059BT","AYAN-21","48944","RWA","95.10","97.52","533","513","MEDIUM","0","2021-06-30",""
"2021-059BS","OBJECT BS","48943","TBD","95.15","97.52","531","521","SMALL","0","2021-06-30",""
"2021-059BR","KSF1-C","48942","LUXE","95.10","97.53","534","512","MEDIUM","0","2021-06-30",""
"2021-059BQ","SHERPA-LTE1","48941","US","95.12","97.52","535","514","MEDIUM","0","2021-06-30",""
"2021-059BP","SPACEBEE-91","48940","US","95.07","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BN","SPACEBEE-93","48939","US","95.07","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BM","SHANNON","48938","US","95.11","97.52","534","513","MEDIUM","0","2021-06-30",""
"2021-059BL","SPACEBEE-94","48937","US","95.07","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BK","SPACEBEE-97","48936","US","95.07","97.52","533","511","SMALL","0","2021-06-30",""
"2021-059BJ","SPACEBEE-88","48935","US","95.06","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BH","SPACEBEE-96","48934","US","95.07","97.52","533","511","SMALL","0","2021-06-30",""
"2021-059BG","SPACEBEE-89","48933","US","95.06","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BF","SPACEBEE-92","48932","US","95.07","97.52","533","510","SMALL","0","2021-06-30",""
"2021-059BE","HAWK-3B","48931","US","95.12","97.51","534","514","MEDIUM","0","2021-06-30",""
"2021-059BD","KSF1-A","48930","LUXE","95.11","97.52","534","514","MEDIUM","0","2021-06-30",""
"2021-059BC","LEMUR 2 MERIMA","48929","US","95.11","97.52","535","513","SMALL","0","2021-06-30",""
"2021-059BB","OBJECT BB","48928","TBD","95.13","97.53","534","515","SMALL","0","2021-06-30",""
"2021-059BA","LEMUR 2 AC-CUBED","48927","US","95.12","97.52","535","513","SMALL","0","2021-06-30",""
"2021-059AZ","KSF1-B","48926","LUXE","95.12","97.52","535","514","MEDIUM","0","2021-06-30",""
"2021-059AY","LEMUR 2 JOHN-TREIRES","48925","US","95.13","97.52","535","516","SMALL","0","2021-06-30",""
"2021-059AX","FARADAY_PHOENIX","48924","UK","95.15","97.52","538","514","MEDIUM","0","2021-06-30",""
"2021-059AW","LEMUR 2 ANNABANANA","48923","US","95.16","97.52","534","519","SMALL","0","2021-06-30",""
"2021-059AV","D2/ATLACOM-1","48922","LTU","95.15","97.52","534","518","MEDIUM","0","2021-06-30",""
"2021-059AU","NUSAT-20 (GRACE)","48921","ARGN","94.31","97.39","495","475","MEDIUM","0","2021-06-30",""
"2021-059AT","NUSAT-21 (ELISA)","48920","ARGN","94.22","97.37","493","469","MEDIUM","0","2021-06-30",""
"2021-059AS","NUSAT-22 (SOFYA)","48919","ARGN","94.23","97.39","491","471","MEDIUM","0","2021-06-30",""
"2021-059AR","ICEYE-X11","48918","FIN","95.17","97.52","535","519","MEDIUM","0","2021-06-30",""
"2021-059AQ","ICEYE-X15","48917","FIN","95.17","97.53","534","519","MEDIUM","0","2021-06-30",""
"2021-059AP","ICEYE-X13","48916","FIN","95.18","97.52","535","520","MEDIUM","0","2021-06-30",""
"2021-059AN","YAM-3","48915","US","95.19","97.52","535","521","MEDIUM","0","2021-06-30",""
"2021-059AM","ICEYE-X12","48914","FIN","95.18","97.52","535","520","MEDIUM","0","2021-06-30",""
"2021-059AL","CAPELLA-5 (WHITNEY)","48913","US","95.15","97.52","533","519","LARGE","0","2021-06-30",""
"2021-059AK","ION SCV-003","48912","IT","95.20","97.52","535","522","MEDIUM","0","2021-06-30",""
"2021-059AJ","YAM-2","48911","US","95.19","97.53","535","521","MEDIUM","0","2021-06-30",""
"2021-059AH","GNOMES-2","48910","US","95.19","97.53","535","521","MEDIUM","0","2021-06-30",""
"2021-059AG","OBJECT AG","48909","TBD","95.20","97.51","535","522","SMALL","0","2021-06-30",""
"2021-059AF","MANDRAKE 2 BAKER","48908","US","95.20","97.52","535","522","MEDIUM","0","2021-06-30",""
"2021-059AE","MANDRAKE 2 ABLE","48907","US","95.20","97.52","535","521","MEDIUM","0","2021-06-30",""
"2021-059AD","UMBRA-2001","48906","US","95.18","97.52","533","521","LARGE","0","2021-06-30",""
"2021-059AC","NUSAT-19 (ROSALIND)","48905","ARGN","94.93","97.48","522","509","MEDIUM","0","2021-06-30",""
"2021-059AB","SPACEBEE-111","48904","US","95.19","97.53","535","521","SMALL","0","2021-06-30",""
"2021-059AA","LINCS2","48903","US","95.21","97.52","535","522","MEDIUM","0","2021-06-30",""
"2021-059Z","LINCS1","48902","US","95.21","97.52","535","522","MEDIUM","0","2021-06-30",""
"2021-059Y","TROPICS PATHFINDER","48901","US","95.21","97.52","535","523","SMALL","0","2021-06-30",""
"2021-059X","TUBIN","48900","GER","95.22","97.52","535","523","MEDIUM","0","2021-06-30",""
"2021-059W","SPACEBEE-110","48899","US","95.20","97.53","534","523","SMALL","0","2021-06-30",""
"2021-059V","CENTAURI-4 (TYVAK-0211)","48898","AUS","95.21","97.53","535","522","MEDIUM","0","2021-06-30",""
"2021-059U","SPACEBEE-109","48897","US","95.21","97.53","535","523","SMALL","0","2021-06-30",""
"2021-059T","SPACEBEE-105","48896","US","95.23","97.52","535","524","SMALL","0","2021-06-30",""
"2021-059S","SPACEBEE-108","48895","US","95.22","97.53","535","523","MEDIUM","0","2021-06-30",""
"2021-059R","SPACEBEE-107","48894","US","95.21","97.53","535","523","SMALL","0","2021-06-30",""
"2021-059Q","SPACEBEE-106","48893","US","95.22","97.53","535","523","MEDIUM","0","2021-06-30",""
"2021-059P","TYVAK-0173","48892","AUS","97.69","97.52","656","640","MEDIUM","0","2021-06-30",""
"2021-059N","SPACEBEENZ-8","48891","NZ","95.21","97.53","534","523","SMALL","0","2021-06-30",""
"2021-059M","SPACEBEE-104","48890","US","95.24","97.52","536","525","SMALL","0","2021-06-30",""
"2021-059L","SPACEBEENZ-7","48889","NZ","95.21","97.53","534","523","SMALL","0","2021-06-30",""
"2021-059K","SPACEBEE-103","48888","US","95.22","97.52","535","524","SMALL","0","2021-06-30",""
"2021-059J","SPACEBEENZ-9","48887","NZ","95.22","97.52","534","524","SMALL","0","2021-06-30",""
"2021-059H","SPACEBEE-102","48886","US","95.22","97.52","535","524","MEDIUM","0","2021-06-30",""
"2021-059G","LEMUR 2 JACKSON","48885","US","95.22","97.52","534","524","SMALL","0","2021-06-30",""
"2021-059F","SPACEBEE-101","48884","US","95.23","97.52","535","524","MEDIUM","0","2021-06-30",""
"2021-059E","SPACEBEE-100","48883","US","95.23","97.52","535","524","MEDIUM","0","2021-06-30",""
"2021-059D","SPACEBEENZ-10","48882","NZ","95.22","97.52","534","524","SMALL","0","2021-06-30",""
"2021-059C","STARLINK-3005","48881","US","94.99","97.52","520","516","LARGE","0","2021-06-30",""
"2021-059B","STARLINK-3004","48880","US","94.98","97.52","523","512","LARGE","0","2021-06-30",""
"2021-059A","STARLINK-3003","48879","US","94.99","97.52","524","512","LARGE","0","2021-06-30",""
"2021-058H","GUNSMOKE-J 4","48878","US","94.82","60.69","533","487","MEDIUM","0","2021-06-30",""
"2021-058G","HALO-NET FF","48877","US","94.81","60.69","532","487","SMALL","0","2021-06-30",""
"2021-058F","BRIK-II","48876","NETH","94.79","60.69","528","488","MEDIUM","0","2021-06-30",""
"2021-058E","CNCE1","48875","US","94.77","60.70","527","488","SMALL","0","2021-06-30",""
"2021-058D","CNCE3","48874","US","94.77","60.70","527","487","SMALL","0","2021-06-30",""
"2021-058C","STORK-4","48873","POL","94.74","60.71","525","488","SMALL","0","2021-06-30",""
"2021-058B","STORK-5 (MARTA)","48872","POL","94.74","60.71","524","488","MEDIUM","0","2021-06-30",""
"2021-058A","OBJECT A","48871","TBD","93.77","60.67","490","428","LARGE","0","2021-06-30",""
"2021-057A","PROGRESS MS-17","48869","CIS","92.97","51.65","423","417","LARGE","0","2021-06-29",""
"1998-067SN","MIR-SAT 1","48868","MUS","92.74","51.64","411","406","SMALL","0","1998-11-20",""
"1998-067SP","BD-28","48867","JPN","92.81","51.64","414","410","SMALL","0","1998-11-20",""
"2021-056A","COSMOS 2550","48865","CIS","93.86","67.19","479","447","LARGE","0","2021-06-25",""
"2021-055E","TIANQI-14","48864","PRC","96.55","35.01","598","589","MEDIUM","0","2021-06-18",""
"2021-055D","YAOGAN-30 AC","48863","PRC","96.64","35.00","602","594","LARGE","0","2021-06-18",""
"2021-055C","CZ-2C R/B","48862","PRC","97.22","35.07","679","572","LARGE","0","2021-06-18",""
"2021-055B","YAOGAN-30 AB","48861","PRC","96.64","35.00","602","594","LARGE","0","2021-06-18",""
"2021-055A","YAOGAN-30 AA","48860","PRC","96.65","35.00","603","593","LARGE","0","2021-06-18",""
"2021-054A","NAVSTAR 81 (USA 319)","48859","US","717.99","55.05","20191","20174","LARGE","0","2021-06-17",""
"2011-037PE","FREGAT DEB","48858","CIS","89.30","51.27","305","174","SMALL","0","2011-07-18",""
"2011-037PD","FREGAT DEB","48857","CIS","143.32","51.03","4948","439","MEDIUM","0","2011-07-18",""
"2011-037PC","FREGAT DEB","48856","CIS","149.21","51.59","4011","1870","MEDIUM","0","2011-07-18",""
"2019-063AL","YUNHAI 1-02 DEB","48854","PRC","101.30","98.61","894","746","SMALL","0","2019-09-25",""
"1998-067SM","SOAR","48851","UK","92.60","51.64","406","398","MEDIUM","0","1998-11-20",""
"1998-067SL","RAMSAT","48850","US","92.83","51.64","416","410","SMALL","0","1998-11-20",""
"2021-052D","MINOTAUR 1 R/B","48849","US","96.64","54.99","601","594","","0","2021-06-15",""
"2021-052C","USA 318","48848","US","96.62","54.99","600","594","","0","2021-06-15",""
"2021-052B","USA 317","48847","US","96.64","54.99","602","594","","0","2021-06-15",""
"2021-052A","USA 316","48846","US","96.65","54.99","602","594","","0","2021-06-15",""
"2021-051B","PEGASUS R/B","48845","US","93.11","97.47","450","403","LARGE","0","2021-06-13",""
"2021-051A","ODYSSEY","48844","US","93.05","97.47","446","401","MEDIUM","0","2021-06-13",""
"2021-050D","OBJECT D","48843","PRC","94.52","97.50","503","488","LARGE","0","2021-06-11",""
"2021-050C","OBJECT C","48842","PRC","94.49","97.50","501","486","MEDIUM","0","2021-06-11",""
"2021-050B","OBJECT B","48841","PRC","94.49","97.50","502","486","MEDIUM","0","2021-06-11",""
"2021-050A","OBJECT A","48840","PRC","94.49","97.50","501","486","MEDIUM","0","2021-06-11",""
"2021-049B","FALCON 9 R/B","48839","US","339.54","27.09","19276","212","LARGE","0","2021-06-06",""
"2021-049A","XM-8","48838","US","1436.11","0.11","35795","35778","LARGE","0","2021-06-06",""
"2021-041BL","FALCON 9 DEB","48837","US","96.20","53.03","588","566","MEDIUM","0","2021-05-15",""
"2011-037PA","FREGAT DEB","48836","CIS","144.14","50.80","4817","640","MEDIUM","0","2011-07-18",""
"2011-037NZ","FREGAT DEB","48835","CIS","110.88","51.53","2249","285","SMALL","0","2011-07-18",""
"2011-037NY","FREGAT DEB","48834","CIS","171.50","51.53","7355","339","SMALL","0","2011-07-18",""
"1998-067SK","ISS DEB (FGBVALVEPANEL)","48833","CIS","92.87","51.64","417","413","MEDIUM","0","1998-11-20",""
"1961-015NJ","THOR ABLESTAR DEB","48830","US","103.24","66.91","920","904","SMALL","0","1961-06-29",""
"1961-015NH","THOR ABLESTAR DEB","48829","US","100.72","65.88","860","726","SMALL","0","1961-06-29",""
"1961-015NG","THOR ABLESTAR DEB","48828","US","103.36","66.76","966","869","SMALL","0","1961-06-29",""
"1961-015NF","THOR ABLESTAR DEB","48827","US","108.35","68.16","1425","876","SMALL","0","1961-06-29",""
"1961-015NE","THOR ABLESTAR DEB","48826","US","100.97","66.60","839","770","SMALL","0","1961-06-29",""
"1961-015ND","THOR ABLESTAR DEB","48825","US","101.19","65.80","845","785","SMALL","0","1961-06-29",""
"1961-015NC","THOR ABLESTAR DEB","48824","US","102.73","67.00","953","823","SMALL","0","1961-06-29",""
"1961-015NB","THOR ABLESTAR DEB","48823","US","100.50","66.66","873","692","SMALL","0","1961-06-29",""
"1961-015NA","THOR ABLESTAR DEB","48822","US","102.49","66.72","961","793","SMALL","0","1961-06-29",""
"1961-015MZ","THOR ABLESTAR DEB","48821","US","112.84","67.93","1758","956","SMALL","0","1961-06-29",""
"1961-015MY","THOR ABLESTAR DEB","48820","US","105.35","65.85","1119","903","SMALL","0","1961-06-29",""
"1961-015MX","THOR ABLESTAR DEB","48819","US","103.90","66.54","959","927","SMALL","0","1961-06-29",""
"1961-015MW","THOR ABLESTAR DEB","48818","US","93.70","66.90","468","443","SMALL","0","1961-06-29",""
"1961-015MV","THOR ABLESTAR DEB","48817","US","103.70","65.84","1086","781","SMALL","0","1961-06-29",""
"1961-015MU","THOR ABLESTAR DEB","48816","US","102.57","66.81","959","801","SMALL","0","1961-06-29",""
"1961-015MT","THOR ABLESTAR DEB","48815","US","100.75","65.81","826","762","SMALL","0","1961-06-29",""
"1961-015MS","THOR ABLESTAR DEB","48814","US","104.02","65.91","973","923","SMALL","0","1961-06-29",""
"1961-015MR","THOR ABLESTAR DEB","48813","US","109.94","66.67","1583","865","SMALL","0","1961-06-29",""
"1961-015MQ","THOR ABLESTAR DEB *","48812","US","115.81","67.32","1769","1215","SMALL","0","1961-06-29",""
"1961-015MP","THOR ABLESTAR DEB","48811","US","104.48","67.06","1048","892","SMALL","0","1961-06-29",""
"1961-015MN","THOR ABLESTAR DEB","48810","US","103.68","66.85","1035","831","SMALL","0","1961-06-29",""
"2021-047B","CZ-3B R/B","48809","PRC","574.72","28.69","32875","165","LARGE","0","2021-06-02",""
"2021-047A","FENGYUN 4B","48808","PRC","1436.15","0.19","35791","35784","LARGE","0","2021-06-02",""
"2021-046A","TIANZHOU 2","48803","PRC","92.23","41.47","385","383","LARGE","0","2021-05-29",""
"2021-045AM","ONEWEB-0239","48802","UK","108.42","87.95","1155","1152","LARGE","0","2021-05-28",""
"2021-045AL","ONEWEB-0216","48801","UK","108.67","87.94","1167","1164","LARGE","0","2021-05-28",""
"2021-045AK","ONEWEB-0215","48800","UK","108.77","87.94","1171","1169","MEDIUM","0","2021-05-28",""
"2021-045AJ","ONEWEB-0225","48799","UK","108.89","87.93","1176","1174","MEDIUM","0","2021-05-28",""
"2021-045AH","ONEWEB-0248","48798","UK","108.86","87.93","1175","1173","MEDIUM","0","2021-05-28",""
"2021-045AG","ONEWEB-0236","48797","UK","109.45","87.91","1203","1200","MEDIUM","0","2021-05-28",""
"2021-045AF","ONEWEB-0190","48796","UK","108.62","87.95","1164","1162","LARGE","0","2021-05-28",""
"2021-045AE","ONEWEB-0233","48795","UK","109.45","87.91","1203","1200","MEDIUM","0","2021-05-28",""
"2021-045AD","ONEWEB-0224","48794","UK","109.52","87.91","1206","1203","MEDIUM","0","2021-05-28",""
"2021-045AC","ONEWEB-0226","48793","UK","108.71","87.94","1169","1166","MEDIUM","0","2021-05-28",""
"2021-045AB","ONEWEB-0227","48792","UK","108.39","87.96","1153","1151","MEDIUM","0","2021-05-28",""
"2021-045AA","ONEWEB-0212","48791","UK","109.05","87.93","1184","1181","LARGE","0","2021-05-28",""
"2021-045Z","ONEWEB-0213","48790","UK","108.39","87.96","1154","1151","LARGE","0","2021-05-28",""
"2021-045Y","ONEWEB-0221","48789","UK","109.52","87.91","1206","1204","MEDIUM","0","2021-05-28",""
"2021-045X","ONEWEB-0214","48788","UK","108.79","87.94","1172","1170","MEDIUM","0","2021-05-28",""
"2021-045W","ONEWEB-0210","48787","UK","109.17","87.92","1190","1187","MEDIUM","0","2021-05-28",""
"2021-045V","ONEWEB-0246","48786","UK","108.69","87.94","1168","1165","MEDIUM","0","2021-05-28",""
"2021-045U","ONEWEB-0240","48785","UK","109.46","87.91","1203","1200","MEDIUM","0","2021-05-28",""
"2021-045T","ONEWEB-0238","48784","UK","108.82","87.93","1173","1171","MEDIUM","0","2021-05-28",""
"2021-045S","ONEWEB-0234","48783","UK","108.93","87.93","1178","1176","MEDIUM","0","2021-05-28",""
